time_s,iters,rps,mbps,p50_us,p95_us,p99_us,cpu_pct,rss_mb,errors
15583,6035368622,392049,12251.5,41.65,55.5,62.5,358.502,5,0
15593,6039293283,391830,12244.7,41.65,55.5,62.5,355.85,5,0
15603,6043217936,391848,12245.3,41.65,55.5,62.5,349.454,5,0
15613,6047144716,392072,12252.3,41.65,55.5,62.5,352.73,5,0
15623,6051073203,392240,12257.5,41.65,55.5,62.5,359.282,5,0
15633,6054997732,391834,12244.8,41.65,55.5,62.5,364.431,5,0
15643,6058924996,392142,12254.4,41.65,55.5,62.5,360.218,5,0
15653,6062852619,392135,12254.2,41.65,55.5,62.5,351.95,5,0
15663,6066778745,391986,12249.6,41.65,55.5,62.5,360.062,5,0
15673,6070706986,392219,12256.8,41.65,55.5,62.5,356.318,5,0
15683,6074634589,392194,12256,41.65,55.5,62.5,360.842,5,0
15693,6078563220,392215,12256.7,41.65,55.5,62.5,357.41,5,0
15703,6082490200,392113,12253.5,41.65,55.5,62.5,364.743,5,0
15713,6086418898,392218,12256.8,41.65,55.5,62.5,374.103,5,0
15723,6090342012,391694,12240.4,41.65,55.5,62.5,359.75,5,0
15733,6094267251,391915,12247.4,41.65,55.5,62.5,358.034,5,0
15743,6098189044,391586,12237.1,41.65,55.5,62.5,363.183,5,0
15753,6102112845,391765,12242.7,41.65,55.5,62.5,356.318,5,0
15763,6106042658,392348,12260.9,41.65,55.5,62.5,352.418,5,0
15773,6109971614,392310,12259.7,41.65,55.5,62.5,355.85,5,0
15783,6113896075,391813,12244.2,41.65,55.5,62.5,356.474,5,0
15793,6117821178,391910,12247.2,41.65,55.5,62.5,355.538,5,0
15803,6121742934,391549,12235.9,41.65,55.5,62.5,360.53,5,0
15813,6125667178,391817,12244.3,41.65,55.5,62.5,355.226,5,0
15823,6129590758,391739,12241.8,41.65,55.5,62.5,353.822,5,0
15833,6133515755,391886,12246.4,41.65,55.5,62.5,360.374,5,0
15843,6137439613,391820,12244.4,41.65,55.5,62.5,358.814,5,0
15853,6141358789,391271,12227.2,41.65,55.5,62.5,354.134,5,0
15863,6145281917,391706,12240.8,41.65,55.5,62.5,363.963,5,0
15873,6149198833,391087,12221.5,41.65,55.5,62.5,360.998,5,0
15883,6153114575,390966,12217.7,41.65,55.5,62.5,361.622,5,0
15893,6157031315,391041,12220,41.65,55.5,62.5,366.147,5,0
15903,6160951349,391400,12231.3,41.65,55.5,62.5,373.167,5,0
15913,6164881180,391765,12242.7,41.65,55.5,62.5,358.411,5,0
15923,6168796725,390926,12216.5,41.65,55.5,62.5,358.814,5,0
15933,6172708066,390515,12203.6,41.65,55.5,62.5,360.374,5,0
15943,6176627335,391368,12230.3,41.65,55.5,62.5,359.282,5,0
15953,6180546293,391243,12226.3,41.65,55.5,62.5,353.51,5,0
15964,6184466599,391435,12232.3,41.65,55.5,62.5,360.686,5,0
15974,6188381430,390883,12215.1,41.65,55.5,62.5,370.515,5,0
15984,6192293792,390607,12206.5,41.65,55.5,62.5,362.715,5,0
15994,6196215702,391596,12237.4,41.65,55.5,62.5,360.842,5,0
16004,6200132216,391035,12219.9,41.65,55.5,62.5,373.323,5,0
16014,6204047447,390893,12215.4,41.65,55.5,62.5,354.758,5,0
16024,6207963632,391007,12219,41.65,55.5,62.5,363.651,5,0
16034,6211873651,390380,12199.4,41.65,55.5,62.5,359.594,5,0
16044,6215782654,390325,12197.7,41.65,55.5,62.5,358.97,5,0
16054,6219690398,390208,12194,41.65,55.5,62.5,376.911,5,0
16064,6223599587,390854,12214.2,41.65,55.5,62.5,358.75,5,0
16074,6227516172,391049,12220.3,41.65,55.5,62.5,361.622,5,0
16084,6231427027,390468,12202.1,41.65,55.5,62.5,377.223,5,0
16094,6235338905,390585,12205.8,41.65,55.5,62.5,364.743,5,0
16104,6239249188,390415,12200.5,41.65,55.5,62.5,362.871,5,0
16114,6243156681,390156,12192.4,41.65,55.5,62.5,357.098,5,0
16124,6247065347,390247,12195.2,41.65,55.5,62.5,367.707,5,0
16134,6250982551,391106,12222.1,41.65,55.5,62.5,365.991,5,0
16144,6254895704,390709,12209.7,41.65,55.5,62.5,356.318,5,0
16154,6258809466,390763,12211.4,41.65,55.5,62.5,356.318,5,0
16164,6262728691,391330,12229.1,41.65,55.5,62.5,347.426,5,0
16174,6266646646,391176,12224.2,41.65,55.5,62.5,353.042,5,0
16184,6270574130,392122,12253.8,41.65,55.5,62.5,350.702,5,0
16194,6274496595,391636,12238.6,41.65,55.5,62.5,356.63,5,0
16204,6278418603,391575,12236.7,41.65,55.5,62.5,353.198,5,0
16214,6282340914,391644,12238.9,41.65,55.5,62.5,370.515,5,0
16224,6286264607,391770,12242.8,41.65,55.5,62.5,356.162,5,0
16234,6290184577,391348,12229.6,41.65,55.5,62.5,363.339,5,0
16244,6294102066,391175,12224.2,41.65,55.5,62.5,356.318,5,0
16254,6298018036,390978,12218.1,41.65,55.5,62.5,359.282,5,0
16264,6301934303,391009,12219,41.65,55.5,62.5,355.07,5,0
16274,6305849150,390870,12214.7,41.65,55.5,62.5,358.814,5,0
16284,6309758674,390344,12198.3,41.65,55.5,62.5,369.579,5,0
16294,6313668901,390467,12202.1,41.65,55.5,62.5,367.083,5,0
16304,6317582339,390695,12209.2,41.65,55.5,62.5,353.666,5,0
16314,6321498296,391031,12219.7,41.65,55.5,62.5,364.431,5,0
16324,6325405958,390698,12209.3,41.65,55.5,62.5,362.031,5,0
16334,6329319741,390753,12211,41.65,55.5,62.5,358.502,5,0
16344,6333235312,390957,12217.4,41.55,55.5,62.5,356.942,5,0
16354,6337144512,390303,12197,41.55,55.5,62.5,351.794,5,0
16364,6341063481,391294,12227.9,41.55,55.5,62.5,359.906,5,0
16374,6344975223,390562,12205,41.55,55.5,62.5,354.914,5,0
16384,6348892116,391092,12221.6,41.55,55.5,62.5,373.791,5,0
16394,6352807347,390900,12215.6,41.55,55.5,62.5,366.771,5,0
16404,6356725462,390607,12206.5,41.55,55.5,62.5,362.617,5,0
16414,6360633107,390148,12192.1,41.55,55.5,62.5,360.842,5,0
16424,6364550253,391104,12222,41.55,55.5,62.5,357.254,5,0
16434,6368463360,390710,12209.7,41.55,55.5,62.5,367.863,5,0
16444,6372380420,391076,12221.1,41.55,55.5,62.5,363.963,5,0
16454,6376291001,390498,12203.1,41.55,55.5,62.5,367.551,5,0
16464,6380199897,390228,12194.6,41.55,55.5,62.5,366.459,5,0
16474,6384112044,390600,12206.3,41.55,55.5,62.5,358.814,5,0
16484,6388025418,390748,12210.9,41.55,55.5,62.5,361.934,5,0
16494,6391936707,390496,12203,41.55,55.5,62.5,356.942,5,0
16504,6395858242,390942,12216.9,41.55,55.5,62.5,355.452,5,0
16514,6399774888,391076,12221.1,41.55,55.5,62.5,354.602,5,0
16524,6403687690,390669,12208.4,41.55,55.5,62.5,357.878,5,0
16534,6407597281,390371,12199.1,41.55,55.5,62.5,355.226,5,0
16544,6411511690,390790,12212.2,41.55,55.5,62.5,364.587,5,0
16554,6415428904,391113,12222.3,41.55,55.5,62.5,359.594,5,0
16564,6419345897,391083,12221.3,41.55,55.5,62.5,364.899,5,0
16574,6423256697,390461,12201.9,41.55,55.5,62.5,369.267,5,0
16584,6427171008,390817,12213,41.55,55.5,62.5,357.566,5,0
16594,6431087428,391057,12220.5,41.55,55.5,62.5,355.85,5,0
16605,6435004972,391118,12222.5,41.55,55.5,62.5,367.395,5,0
16615,6438920841,391002,12218.8,41.55,55.5,62.5,354.446,5,0
16625,6442834839,390771,12211.6,41.55,55.5,62.5,361.466,5,0
16635,6446752481,391172,12224.1,41.55,55.5,62.5,343.994,5,0
16645,6450668319,390968,12217.8,41.55,55.5,62.5,357.41,5,0
16655,6454583149,390869,12214.6,41.55,55.5,62.5,356.318,5,0
16665,6458498434,390897,12215.5,41.55,55.5,62.5,353.822,5,0
16675,6462415216,391093,12221.6,41.55,55.5,62.5,362.09,5,0
16685,6466326853,390533,12204.1,41.55,55.5,62.5,360.374,5,0
16695,6470239270,390660,12208.1,41.55,55.5,62.5,361.31,5,0
16705,6474152654,390723,12210.1,41.55,55.5,62.5,362.246,5,0
16715,6478066025,390732,12210.4,41.55,55.5,62.5,353.666,5,0
16725,6481979001,390689,12209,41.55,55.5,62.5,363.651,5,0
16735,6485890500,390531,12204.1,41.55,55.5,62.5,351.326,5,0
16745,6489802191,390556,12204.9,41.55,55.5,62.5,363.339,5,0
16755,6493715913,390747,12210.8,41.55,55.5,62.5,358.502,5,0
16765,6497628417,390656,12208,41.55,55.5,62.5,368.487,5,0
16775,6501536687,390200,12193.7,41.55,55.5,62.5,356.63,5,0
16785,6505450736,390815,12213,41.55,55.5,62.5,365.679,5,0
16795,6509362682,390590,12206,41.55,55.5,62.5,355.226,5,0
16805,6513279642,391061,12220.6,41.55,55.5,62.5,361.622,5,0
16815,6517194580,390870,12214.7,41.55,55.5,62.5,358.346,5,0
16825,6521109936,390965,12217.7,41.55,55.5,62.5,359.126,5,0
16835,6525021703,390581,12205.7,41.55,55.5,62.5,361.778,5,0
16845,6528934955,390734,12210.4,41.55,55.5,62.5,357.254,5,0
16855,6532851823,391023,12219.5,41.55,55.5,62.5,357.722,5,0
16865,6536763128,390520,12203.8,41.55,55.5,62.5,353.042,5,0
16875,6540675196,390576,12205.5,41.55,55.5,62.5,345.866,5,0
16885,6544591417,391018,12219.3,41.55,55.5,62.5,364.587,5,0
16895,6548506574,390931,12216.6,41.55,55.5,62.5,355.07,5,0
16905,6552419939,390707,12209.6,41.55,55.5,62.5,362.715,5,0
16915,6556330538,390465,12202,41.55,55.5,62.5,380.343,5,0
16925,6560245711,390896,12215.5,41.55,55.5,62.5,360.998,5,0
16935,6564160901,390944,12217,41.55,55.5,62.5,362.246,5,0
16945,6568072180,390475,12202.4,41.55,55.5,62.5,363.339,5,0
16955,6571985004,390660,12208.1,41.55,55.5,62.5,365.367,5,0
16965,6575898878,390785,12212,41.55,55.5,62.5,370.203,5,0
16975,6579814551,390980,12218.1,41.55,55.5,62.5,366.771,5,0
16985,6583726759,390584,12205.7,41.55,55.5,62.5,372.231,5,0
16995,6587636927,390420,12200.6,41.55,55.5,62.5,370.515,5,0
17005,6591551810,390907,12215.8,41.55,55.5,62.5,365.523,5,0
17015,6595463347,390506,12203.3,41.55,55.5,62.5,368.175,5,0
17025,6599374622,390535,12204.2,41.55,55.5,62.5,364.587,5,0
17035,6603291943,391131,12222.8,41.55,55.5,62.5,364.899,5,0
17045,6607209154,391092,12221.6,41.55,55.5,62.5,350.858,5,0
17055,6611128084,391283,12227.6,41.55,55.5,62.5,358.97,5,0
17065,6615052663,391856,12245.5,41.55,55.5,62.5,361.622,5,0
17075,6618969851,391112,12222.2,41.55,55.5,62.5,368.799,5,0
17085,6622895926,391963,12248.8,41.55,55.5,62.5,360.998,5,0
17095,6626819702,391784,12243.3,41.55,55.5,62.5,366.615,5,0
17105,6630739917,391409,12231.5,41.55,55.5,62.5,363.495,5,0
17115,6634665003,391911,12247.2,41.55,55.5,62.5,360.998,5,0
17125,6638590176,391877,12246.1,41.55,55.5,62.5,360.686,5,0
17135,6642503955,390770,12211.5,41.55,55.5,62.5,357.098,5,0
17145,6646419506,390961,12217.5,41.55,55.5,62.5,358.97,5,0
17155,6650333903,390825,12213.3,41.55,55.5,62.5,359.906,5,0
17165,6654251330,391134,12222.9,41.55,55.5,62.5,360.998,5,0
17175,6658167724,391051,12220.3,41.55,55.5,62.5,355.226,5,0
17185,6662086282,391204,12225.1,41.55,55.5,62.5,358.814,5,0
17195,6665999411,390756,12211.1,41.55,55.5,62.5,356.006,5,0
17205,6669916144,391037,12219.9,41.55,55.5,62.5,371.295,5,0
17215,6673831315,390878,12214.9,41.55,55.5,62.5,353.198,5,0
17225,6677747225,390999,12218.7,41.55,55.5,62.5,354.134,5,0
17235,6681659274,390602,12206.3,41.55,55.5,62.5,366.303,5,0
17246,6685576048,391037,12219.9,41.55,55.5,62.5,363.027,5,0
17256,6689495787,391389,12230.9,41.55,55.5,62.5,358.658,5,0
17266,6693422256,392023,12250.7,41.55,55.5,62.5,355.07,5,0
17276,6697346660,391823,12244.5,41.55,55.5,62.5,364.587,5,0
17286,6701265856,391312,12228.5,41.55,55.5,62.5,358.346,5,0
17296,6705186426,391430,12232.2,41.55,55.5,62.5,359.906,5,0
17306,6709108014,391573,12236.6,41.55,55.5,62.5,360.998,5,0
17316,6713026497,391231,12226,41.55,55.5,62.5,370.515,5,0
17326,6716945675,391306,12228.3,41.55,55.5,62.5,355.538,5,0
17336,6720864877,391314,12228.5,41.55,55.5,62.5,350.858,5,0
17346,6724782359,391142,12223.2,41.55,55.5,62.5,363.183,5,0
17356,6728701041,391241,12226.3,41.55,55.5,62.5,363.027,5,0
17366,6732615791,390901,12215.6,41.55,55.5,62.5,355.226,5,0
17376,6736529673,390751,12211,41.55,55.5,62.5,354.758,5,0
17386,6740444781,390871,12214.7,41.55,55.5,62.5,362.246,5,0
17396,6744365763,391494,12234.2,41.55,55.5,62.5,372.231,5,0
17406,6748283478,391154,12223.6,41.55,55.5,62.5,366.303,5,0
17416,6752203446,391421,12231.9,41.55,55.5,62.5,361.778,5,0
17426,6756122871,391324,12228.9,41.55,55.5,62.5,361.466,5,0
17436,6760041214,391208,12225.2,41.55,55.5,62.5,374.571,5,0
17446,6763958629,391134,12222.9,41.55,55.5,62.5,365.367,5,0
17456,6767882207,391763,12242.6,41.55,55.5,62.5,362.871,5,0
17466,6771798434,390980,12218.1,41.55,55.5,62.5,367.863,5,0
17476,6775717454,391324,12228.9,41.55,55.5,62.5,367.395,5,0
17486,6779635296,391156,12223.6,41.55,55.5,62.5,368.331,5,0
17496,6783554033,391265,12227,41.55,55.5,62.5,349.298,5,0
17506,6787470469,391049,12220.3,41.55,55.5,62.5,360.218,5,0
17516,6791388605,391200,12225,41.55,55.5,62.5,357.722,5,0
17526,6795309737,391524,12235.1,41.55,55.5,62.5,354.446,5,0
17536,6799228776,391259,12226.9,41.55,55.5,62.5,373.791,5,0
17546,6803148147,391330,12229,41.55,55.5,62.5,362.871,5,0
17556,6807065572,391119,12222.5,41.55,55.5,62.5,367.707,5,0
17566,6810983210,391170,12224,41.55,55.5,62.5,361.622,5,0
17576,6814900409,391124,12222.6,41.55,55.5,62.5,372.387,5,0
17586,6818821484,391471,12233.5,41.55,55.5,62.5,362.246,5,0
17596,6822739073,391158,12223.7,41.55,55.5,62.5,359.438,5,0
17606,6826660911,391543,12235.7,41.55,55.5,62.5,366.927,5,0
17616,6830579593,391287,12227.7,41.55,55.5,62.5,363.963,5,0
17626,6834497892,391209,12225.3,41.55,55.5,62.5,358.658,5,0
17636,6838419636,391569,12236.5,41.55,55.5,62.5,357.254,5,0
17646,6842339684,391414,12231.7,41.55,55.5,62.5,357.098,5,0
17656,6846260371,391430,12232.2,41.55,55.5,62.5,358.19,5,0
17666,6850176430,390990,12218.4,41.55,55.5,62.5,346.334,5,0
17676,6854090563,390811,12212.8,41.55,55.5,62.5,364.743,5,0
17686,6858006017,390933,12216.6,41.55,55.5,62.5,369.267,5,0
17696,6861922498,391082,12221.3,41.55,55.5,62.5,359.282,5,0
17706,6865840860,391189,12224.7,41.55,55.5,62.5,356.006,5,0
17716,6869759720,391292,12227.9,41.55,55.5,62.5,364.899,5,0
17726,6873676882,391091,12221.6,41.55,55.5,62.5,361.31,5,0
17736,6877591528,390826,12213.3,41.55,55.5,62.5,355.694,5,0
17746,6881513587,391620,12238.1,41.55,55.5,62.5,363.807,5,0
17756,6885430139,391045,12220.2,41.55,55.5,62.5,366.927,5,0
17766,6889349590,391351,12229.7,41.55,55.5,62.5,365.367,5,0
17776,6893265341,390924,12216.4,41.55,55.5,62.5,364.587,5,0
17786,6897181921,391083,12221.3,41.55,55.5,62.5,357.098,5,0
17796,6901098902,391056,12220.5,41.55,55.5,62.5,363.339,5,0
17806,6905017345,391238,12226.2,41.55,55.5,62.5,360.998,5,0
17816,6908941568,391805,12243.9,41.55,55.5,62.5,360.374,5,0
17826,6912863122,391553,12236,41.55,55.5,62.5,366.927,5,0
17836,6916781915,391269,12227.2,41.55,55.5,62.5,365.835,5,0
17846,6920697800,390973,12217.9,41.55,55.5,62.5,363.963,5,0
17856,6924610937,390683,12208.8,41.55,55.5,62.5,359.126,5,0
17866,6928526484,390954,12217.3,41.55,55.5,62.5,348.05,5,0
17876,6932446008,391362,12230.1,41.55,55.5,62.5,360.374,5,0
17887,6936363705,391148,12223.4,41.55,55.5,62.5,358.034,5,0
17897,6940279069,390907,12215.8,41.55,55.5,62.5,362.402,5,0
17907,6944196398,391141,12223.2,41.55,55.5,62.5,363.495,5,0
17917,6948118141,391570,12236.6,41.55,55.5,62.5,353.042,5,0
17927,6952040419,391614,12237.9,41.55,55.5,62.5,363.027,5,0
17937,6955955246,390856,12214.3,41.55,55.5,62.5,363.027,5,0
17947,6959873078,391186,12224.6,41.55,55.5,62.5,360.062,5,0
17957,6963784444,390506,12203.3,41.55,55.5,62.5,354.446,5,0
17967,6967699474,390913,12216,41.55,55.5,62.5,370.047,5,0
17977,6971608869,390403,12200.1,41.55,55.5,62.5,358.502,5,0
17987,6975519468,390960,12217.5,41.55,55.5,62.5,356.719,5,0
17997,6979434214,390926,12216.4,41.55,55.5,62.5,368.019,5,0
18007,6983347350,390671,12208.5,41.55,55.5,62.5,361.934,5,0
18017,6987263299,390972,12217.9,41.55,55.5,62.5,366.459,5,0
18027,6991174998,390653,12207.9,41.55,55.5,62.5,358.346,5,0
18037,6995082447,390634,12207.3,41.55,55.5,62.5,362.813,5,0
18047,6998994331,390595,12206.1,41.55,55.5,62.5,371.139,5,0
18057,7002903325,390297,12196.8,41.55,55.5,62.5,373.479,5,0
18067,7006816522,390686,12208.9,41.55,55.5,62.5,367.551,5,0
18077,7010731497,390913,12216,41.55,55.5,62.5,366.303,5,0
18087,7014646086,390852,12214.1,41.55,55.5,62.5,359.438,5,0
18097,7018555844,390357,12198.7,41.55,55.5,62.5,360.53,5,0
18107,7022469315,390731,12210.4,41.55,55.5,62.5,365.991,5,0
18117,7026384236,390890,12215.3,41.55,55.5,62.5,360.686,5,0
18127,7030296985,390632,12207.3,41.55,55.5,62.5,360.374,5,0
18137,7034205857,390302,12196.9,41.55,55.5,62.5,365.211,5,0
18147,7038120502,390836,12213.6,41.55,55.5,62.5,349.298,5,0
18157,7042035384,390885,12215.2,41.55,55.5,62.5,360.53,5,0
18167,7045949017,390763,12211.4,41.55,55.5,62.5,363.651,5,0
18177,7049861547,390645,12207.6,41.55,55.5,62.5,382.215,5,0
18187,7053775551,390796,12212.4,41.55,55.5,62.5,358.034,5,0
18197,7057686719,390485,12202.6,41.55,55.5,62.5,377.535,5,0
18207,7061600071,390760,12211.3,41.55,55.5,62.5,370.827,5,0
18217,7065512726,390633,12207.3,41.55,55.5,62.5,369.111,5,0
18227,7069428759,390985,12218.3,41.55,55.5,62.5,349.922,5,0
18237,7073345636,391076,12221.1,41.55,55.5,62.5,359.438,5,0
18247,7077262785,391115,12222.3,41.55,55.5,62.5,369.111,5,0
18257,7081178790,391010,12219.1,41.55,55.5,62.5,368.643,5,0
18267,7085094108,390891,12215.3,41.55,55.5,62.5,355.382,5,0
18277,7088999056,389906,12184.5,41.55,55.5,62.5,355.538,5,0
18287,7092912031,390667,12208.4,41.55,55.5,62.5,366.147,5,0
18297,7096825763,390786,12212.1,41.55,55.5,62.5,342.59,5,0
18307,7100739355,390729,12210.3,41.55,55.5,62.5,357.878,5,0
18317,7104654785,390917,12216.2,41.55,55.5,62.5,364.743,5,0
18327,7108569406,390889,12215.3,41.55,55.5,62.5,351.014,5,0
18337,7112485295,390947,12217.1,41.55,55.5,62.5,367.551,5,0
18347,7116395468,390414,12200.4,41.55,55.5,62.5,353.198,5,0
18357,7120309966,390835,12213.6,41.55,55.5,62.5,361.622,5,0
18367,7124222015,390578,12205.6,41.55,55.5,62.5,355.694,5,0
18377,7128134840,390677,12208.7,41.55,55.5,62.5,352.574,5,0
18387,7132051914,391111,12222.2,41.55,55.5,62.5,370.359,5,0
18397,7135962405,390440,12201.3,41.55,55.5,62.5,366.927,5,0
18407,7139868442,389974,12186.7,41.55,55.5,62.5,360.062,5,0
18417,7143782628,390841,12213.8,41.55,55.5,62.5,367.551,5,0
18427,7147697611,390857,12214.3,41.55,55.5,62.5,380.187,5,0
18437,7151615183,391155,12223.6,41.55,55.5,62.5,358.97,5,0
18447,7155535912,391469,12233.4,41.55,55.5,62.5,357.566,5,0
18457,7159450265,390814,12212.9,41.55,55.5,62.5,365.055,5,0
18467,7163364612,390834,12213.5,41.55,55.5,62.5,361.622,5,0
18477,7167284963,391420,12231.9,41.55,55.5,62.5,360.374,5,0
18487,7171201790,391099,12221.8,41.55,55.5,62.5,351.326,5,0
18497,7175118086,390998,12218.7,41.55,55.5,62.5,357.098,5,0
18507,7179031869,390750,12210.9,41.55,55.5,62.5,364.119,5,0
18517,7182942514,390457,12201.8,41.55,55.5,62.5,351.794,5,0
18527,7186851839,390341,12198.2,41.55,55.5,62.5,351.014,5,0
18537,7190760188,390236,12194.9,41.55,55.5,62.5,359.906,5,0
18548,7194672184,390583,12205.7,41.55,55.5,62.5,349.922,5,0
18558,7198592510,390807,12212.7,41.55,55.5,62.5,351.558,5,0
18568,7202506743,390810,12212.8,41.55,55.5,62.5,354.758,5,0
18578,7206424234,391121,12222.5,41.55,55.5,62.5,360.998,5,0
18588,7210345142,391519,12235,41.55,55.5,62.5,352.886,5,0
18598,7214264814,391347,12229.6,41.55,55.5,62.5,351.638,5,0
18608,7218184401,391359,12230,41.55,55.5,62.5,352.262,5,0
18618,7222101447,391061,12220.7,41.55,55.5,62.5,350.078,5,0
18628,7226016123,390859,12214.3,41.55,55.5,62.5,357.566,5,0
18638,7229927395,390534,12204.2,41.55,55.5,62.5,364.587,5,0
18648,7233843870,391004,12218.9,41.55,55.5,62.5,357.878,5,0
18658,7237762405,391246,12226.4,41.55,55.5,62.5,355.382,5,0
18668,7241678091,390977,12218,41.55,55.5,62.5,353.822,5,0
18678,7245594690,391070,12220.9,41.55,55.5,62.5,362.871,5,0
18688,7249513137,391215,12225.5,41.55,55.5,62.5,342.902,5,0
18698,7253437273,391201,12225,41.55,55.5,62.5,365.576,5,0
18708,7257346953,390343,12198.2,41.55,55.5,62.5,354.446,5,0
18718,7261262862,390992,12218.5,41.55,55.5,62.5,364.587,5,0
18728,7265171729,390297,12196.8,41.55,55.5,62.5,353.042,5,0
18738,7269082660,390463,12202,41.55,55.5,62.5,360.686,5,0
18748,7272993424,390430,12200.9,41.55,55.5,62.5,367.395,5,0
18758,7276907411,390791,12212.2,41.55,55.5,62.5,364.587,5,0
18768,7280820276,390736,12210.5,41.55,55.5,62.5,360.998,5,0
18778,7284732558,390579,12205.6,41.55,55.5,62.5,366.771,5,0
18788,7288644175,390565,12205.2,41.55,55.5,62.5,361.934,5,0
18798,7292559485,390898,12215.6,41.55,55.5,62.5,365.835,5,0
18808,7296475716,390997,12218.7,41.55,55.5,62.5,364.431,5,0
18818,7300399407,391175,12224.2,41.55,55.5,62.5,368.224,5,0
18828,7304311412,390591,12206,41.55,55.5,62.5,363.807,5,0
18838,7308227141,390937,12216.8,41.55,55.5,62.5,359.126,5,0
18848,7312148878,391559,12236.2,41.55,55.5,62.5,365.835,5,0
18858,7316068157,391344,12229.5,41.55,55.5,62.5,358.502,5,0
18868,7319984138,390994,12218.6,41.55,55.5,62.5,364.899,5,0
18878,7323896288,390598,12206.2,41.55,55.5,62.5,358.502,5,0
18888,7327811480,390904,12215.7,41.55,55.5,62.5,370.203,5,0
18898,7331729430,391196,12224.9,41.55,55.5,62.5,354.758,5,0
18908,7335650397,391455,12233,41.55,55.5,62.5,363.807,5,0
18918,7339574479,391818,12244.3,41.55,55.5,62.5,369.111,5,0
18928,7343490573,391000,12218.7,41.55,55.5,62.5,370.515,5,0
18938,7347408833,391214,12225.4,41.55,55.5,62.5,363.495,5,0
18948,7351325212,391013,12219.2,41.55,55.5,62.5,358.502,5,0
18958,7355246543,391525,12235.2,41.55,55.5,62.5,360.842,5,0
18968,7359163787,391118,12222.4,41.55,55.5,62.5,369.111,5,0
18978,7363084734,391495,12234.2,41.55,55.5,62.5,362.559,5,0
18988,7367004149,391298,12228.1,41.55,55.5,62.5,364.275,5,0
18998,7370925853,391586,12237.1,41.55,55.5,62.5,356.942,5,0
19008,7374843656,391156,12223.6,41.55,55.5,62.5,361.778,5,0
19018,7378762328,391243,12226.3,41.55,55.5,62.5,367.083,5,0
19028,7382683683,391527,12235.2,41.55,55.5,62.5,354.29,5,0
19038,7386604426,391587,12237.1,41.55,55.5,62.5,364.587,5,0
19048,7390518526,391297,12228,41.55,55.5,62.5,370.469,5,0
19058,7394438669,391382,12230.7,41.55,55.5,62.5,371.919,5,0
19068,7398358563,391416,12231.7,41.55,55.5,62.5,356.474,5,0
19078,7402277465,391284,12227.6,41.55,55.5,62.5,375.039,5,0
19088,7406193706,390977,12218,41.55,55.5,62.5,356.942,5,0
19098,7410117598,391779,12243.1,41.55,55.5,62.5,367.395,5,0
19108,7414034917,391126,12222.7,41.55,55.5,62.5,364.587,5,0
19118,7417951786,391096,12221.8,41.55,55.5,62.5,365.211,5,0
19128,7421865126,390724,12210.1,41.55,55.5,62.5,362.871,5,0
19138,7425788613,391725,12241.4,41.55,55.5,62.5,362.559,5,0
19148,7429711471,391707,12240.9,41.55,55.5,62.5,357.878,5,0
19158,7433633158,391518,12234.9,41.55,55.5,62.5,363.183,5,0
19169,7437550813,391145,12223.3,41.55,55.5,62.5,364.119,5,0
19179,7441464618,390779,12211.9,41.55,55.5,62.5,371.919,5,0
19189,7445379331,390873,12214.8,41.55,55.5,62.5,357.566,5,0
19199,7449290489,391028,12219.6,41.55,55.5,62.5,363.906,5,0
19209,7453208426,391251,12226.6,41.55,55.5,62.5,350.546,5,0
19219,7457125490,391099,12221.8,41.55,55.5,62.5,357.098,5,0
19229,7461045181,391349,12229.7,41.55,55.5,62.5,374.415,5,0
19239,7464966267,391525,12235.2,41.55,55.5,62.5,365.211,5,0
19249,7468883482,391108,12222.1,41.55,55.5,62.5,365.211,5,0
19259,7472800862,391115,12222.4,41.55,55.5,62.5,363.651,5,0
19269,7476719588,391313,12228.5,41.55,55.5,62.5,366.927,5,0
19279,7480639196,391314,12228.6,41.55,55.5,62.5,368.019,5,0
19289,7484553446,390765,12211.4,41.55,55.5,62.5,363.651,5,0
19299,7488471953,391260,12226.9,41.55,55.5,62.5,374.571,5,0
19309,7492394244,391629,12238.4,41.55,55.5,62.5,346.022,5,0
19319,7496308160,390761,12211.3,41.55,55.5,62.5,366.459,5,0
19329,7500217880,390394,12199.8,41.55,55.5,62.5,363.027,5,0
19339,7504128453,390436,12201.1,41.55,55.5,62.5,361.622,5,0
19349,7508044482,390986,12218.3,41.55,55.5,62.5,370.047,5,0
19359,7511961251,391083,12221.3,41.55,55.5,62.5,365.367,5,0
19369,7515875776,390822,12213.2,41.55,55.5,62.5,361.622,5,0
19379,7519791713,390997,12218.7,41.55,55.5,62.5,362.871,5,0
19389,7523707248,390950,12217.2,41.55,55.5,62.5,362.559,5,0
19399,7527624248,391059,12220.6,41.55,55.5,62.5,365.078,5,0
19409,7531539542,390949,12217.1,41.55,55.5,62.5,363.627,5,0
19419,7535456425,391071,12221,41.55,55.5,62.5,363.651,5,0
19429,7539376064,391355,12229.9,41.55,55.5,62.5,361.466,5,0
19439,7543289833,390748,12210.9,41.55,55.5,62.5,367.551,5,0
19449,7547205692,391000,12218.7,41.55,55.5,62.5,368.019,5,0
19459,7551121092,390906,12215.8,41.55,55.5,62.5,358.034,5,0
19469,7555037628,391028,12219.6,41.55,55.5,62.5,359.906,5,0
